ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
236,Pigs,Boars,,,,,,,,,,,,,,,,
236,Pigs,Meat pigs,,,,,,,,,,,,,,,,
237,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
237,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
237,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Low environmental temperature,Cold stress,Discomfort,Low,Easy,Live-born mortality,Management input, ,Easy,Low,,17b,F ,Y
237,Pigs,Boars,,,,,,,,,,,,,,,,
237,Pigs,Meat pigs,,,,,,,,,,,,,,,,
238,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
238,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
238,Pigs,Unweaned piglets,Good Housing,Thermal comfort,No bedding,Cold stress,Di(stress),Low,Easy,Live-born mortality,Management input, ,Easy,Low,,17b,F ,Y
238,Pigs,Boars,,,,,,,,,,,,,,,,
238,Pigs,Meat pigs,,,,,,,,,,,,,,,,
239,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
239,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
239,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Poor thermal environment due to no heater or straw at birth place,Cold stress,Discomfort,Low,Easy,Live-born mortality,Management input, ,Easy,Low,,17b,F ,Y
239,Pigs,Boars,,,,,,,,,,,,,,,,
239,Pigs,Meat pigs,,,,,,,,,,,,,,,,
240,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
240,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
240,Pigs,Unweaned piglets,Good Health,Absence of injuries,"Inadequate pen design, lack of functional areas",Mortality,Di(stress),High,Moderate,Live-born mortality,Management input, ,Easy,Low,16,,F,Y
240,Pigs,Boars,,,,,,,,,,,,,,,,
240,Pigs,Meat pigs,,,,,,,,,,,,,,,,
241,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
241,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
241,Pigs,Unweaned piglets,Good Health,Absence of injuries,Poor maternal behaviour (lying down behaviour),Mortality,Di(stress),High,Moderate,Live-born mortality,Management input, ,Easy,Low,16,,F,Y
241,Pigs,Boars,,,,,,,,,,,,,,,,
241,Pigs,Meat pigs,,,,,,,,,,,,,,,,
242,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
242,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
242,Pigs,Unweaned piglets,Good Health,Absence of disease,Poor maternal behaviour (sow-piglet bonding),Mortality,Di(stress),High,Moderate,Live-born mortality,Management input, ,Easy,Low,17,,F,Y
242,Pigs,Boars,,,,,,,,,,,,,,,,
242,Pigs,Meat pigs,,,,,,,,,,,,,,,,
243,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
243,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
243,Pigs,Unweaned piglets,Good Feeding,Absence of prolonged hunger,Inadequate access to feed (abrupt rather than gradual change from sows's milk to solid feed),Prolonged hunger,Discomfort,High,Easy,Live-born mortality,Management input, ,Easy,Low,16,17b,F,Y
243,Pigs,Boars,,,,,,,,,,,,,,,,
243,Pigs,Meat pigs,,,,,,,,,,,,,,,,
244,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
244,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
244,Pigs,Unweaned piglets,Good Feeding,Absence of prolonged hunger,Inadequate access to udder due to bars etc.,Prolonged hunger,Discomfort,High,Moderate,Live-born mortality,Management input, ,Easy,Low,16,17b,F,Y
244,Pigs,Boars,,,,,,,,,,,,,,,,
244,Pigs,Meat pigs,,,,,,,,,,,,,,,,
245,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
245,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
245,Pigs,Unweaned piglets,Good Feeding,Absence of prolonged hunger,"Large litter size (low birth weight), more piglets than productive teats",Prolonged hunger,Discomfort,High,Moderate,Live-born mortality,Management input, ,Easy,Low,16,17b,F,Y
245,Pigs,Boars,,,,,,,,,,,,,,,,
245,Pigs,Meat pigs,,,,,,,,,,,,,,,,
246,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
246,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
246,Pigs,Unweaned piglets,Good Feeding,Absence of prolonged hunger,Noise levels of >85 dB(A) during nursing,Prolonged hunger,Discomfort,High,Moderate,Live-born mortality,Management input, ,Easy,Low,16,17b,F,Y
246,Pigs,Boars,,,,,,,,,,,,,,,,
246,Pigs,Meat pigs,,,,,,,,,,,,,,,,
247,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
247,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
247,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Complications of castration,Soft tissue lesions and integument damage,Pain,High,Moderate,Live-born mortality,Management input, ,Easy,Low,,17b,F,Y
247,Pigs,Boars,,,,,,,,,,,,,,,,
247,Pigs,Meat pigs,,,,,,,,,,,,,,,,
248,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
248,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
248,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Complications of tail docking,Soft tissue lesions and integument damage,Pain,High,Moderate,Live-born mortality,Management input, ,Easy,Low,17,17b,F,Y
248,Pigs,Boars,,,,,,,,,,,,,,,,
248,Pigs,Meat pigs,,,,,,,,,,,,,,,,
249,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
249,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
249,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Complications of tooth grinding,Soft tissue lesions and integument damage,Pain,High,Moderate,Live-born mortality,Management input, ,Easy,Low,17,17b,F,Y
249,Pigs,Boars,,,,,,,,,,,,,,,,
249,Pigs,Meat pigs,,,,,,,,,,,,,,,,
250,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
250,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
250,Pigs,Unweaned piglets,Good Health,Absence of injuries,Savaging of piglets by lactating gilt/sow,Soft tissue lesions and integument damage,Pain,High,Moderate,Live-born mortality,Management input, ,Easy,Low,,17b,F,Y
250,Pigs,Boars,,,,,,,,,,,,,,,,
250,Pigs,Meat pigs,,,,,,,,,,,,,,,,
251,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
251,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
251,Pigs,Unweaned piglets,Good Health,Absence of injuries,Damaging behaviour to conspecifics,Soft tissue lesions and integument damage,Pain,High,Moderate,Live-born mortality,Management input, ,Easy,Low,14,17b,F,Y
251,Pigs,Boars,,,,,,,,,,,,,,,,
251,Pigs,Meat pigs,,,,,,,,,,,,,,,,
252,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
252,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
252,Pigs,Unweaned piglets,Good Health,Absence of injuries,Inadequate access to udder due to bars etc.,Soft tissue lesions and integument damage,Pain,High,Moderate,Live-born mortality,Management input, ,Easy,Low,,17b,F,Y
252,Pigs,Boars,,,,,,,,,,,,,,,,
252,Pigs,Meat pigs,,,,,,,,,,,,,,,,
253,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
253,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
253,Pigs,Unweaned piglets,Good Health,Absence of injuries,Irregular inspection of animals,Soft tissue lesions and integument damage,Pain,High,Easy,Live-born mortality,Management input, ,Easy,Low,14,17b,F,Y
253,Pigs,Boars,,,,,,,,,,,,,,,,
253,Pigs,Meat pigs,,,,,,,,,,,,,,,,
254,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Aggression during mixing of sows ,Locomotor disorders (including lameness),Pain,High,Moderate,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,16,,F,Y
254,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
254,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
254,Pigs,Boars,,,,,,,,,,,,,,,,
254,Pigs,Meat pigs,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Locomotor disorders (including lameness),Pain,High,Moderate,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,15,,F,Y
255,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Locomotor disorders (including lameness),Pain,High,Moderate,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,15,,F,Y
255,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
255,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
255,Pigs,Boars,,,,,,,,,,,,,,,,
255,Pigs,Meat pigs,,,,,,,,,,,,,,,,
256,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Excessive mating behaviour between group housed dry sows in oestrus,Locomotor disorders (including lameness),Pain,High,Moderate,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,16,,F,Y
256,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
256,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
256,Pigs,Boars,,,,,,,,,,,,,,,,
256,Pigs,Meat pigs,Good Health,Absence of injuries,Inadequate slot dimensions in relation to foot dimensions,Locomotor disorders (including lameness),Pain,High,Moderate,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,14,,F,Y
257,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Inadequate slot dimensions in relation to foot dimensions,Locomotor disorders (including lameness),Pain,High,Moderate,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,14,,F,Y
257,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
257,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
257,Pigs,Boars,,,,,,,,,,,,,,,,
257,Pigs,Meat pigs,,,,,,,,,,,,,,,,
258,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Insufficient space allowance in loose housed sows (inability to resolve social conflicts),Locomotor disorders (including lameness),Pain,High,Moderate,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,16,,F,Y
258,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
258,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
258,Pigs,Boars,,,,,,,,,,,,,,,,
258,Pigs,Meat pigs,,,,,,,,,,,,,,,,
259,Pigs,Pregnant sows - Groups,Good Health,Absence of disease,Over-feeding ,Locomotor disorders (including lameness),Pain,High,Easy,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,,,F,Y
259,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
259,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
259,Pigs,Boars,,,,,,,,,,,,,,,,
259,Pigs,Meat pigs,Good Health,Absence of disease,"Too high energy and protein content in diet (produces leg disorders, EFSA 2007)",Locomotor disorders (including lameness),Pain,High,Easy,Locomotion/gait scoring ,Welfare outcome,Behavioural,Moderate,Low,,,F,Y
260,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
260,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
260,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
260,Pigs,Boars,,,,,,,,,,,,,,,,
260,Pigs,Meat pigs,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
261,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
261,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
261,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
261,Pigs,Boars,,,,,,,,,,,,,,,,
261,Pigs,Meat pigs,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
262,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
262,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
262,Pigs,Unweaned piglets,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
262,Pigs,Boars,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
262,Pigs,Meat pigs,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
263,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
263,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
263,Pigs,Unweaned piglets,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
263,Pigs,Boars,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
263,Pigs,Meat pigs,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,15,,R,N (research only)
264,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
264,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,15,,R,N (research only)
264,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
264,Pigs,Boars,,,,,,,,,,,,,,,,
264,Pigs,Meat pigs,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
265,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
265,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
265,Pigs,Unweaned piglets,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
265,Pigs,Boars,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Locomotory behaviour  ,Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
265,Pigs,Meat pigs,Good Health,Absence of disease,Flow rates producing gas emissions from slurry pits to pens,Respiratory disorders,Discomfort,High,Easy,Lung lesions ,Welfare outcome,Health/physical/production,Moderate,Medium,14,17b,F,Y
266,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
266,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
266,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
266,Pigs,Boars,,,,,,,,,,,,,,,,
266,Pigs,Meat pigs,Good Health,Absence of disease,Inadequate ventilation,Respiratory disorders,Discomfort,High,Moderate,Lung lesions ,Welfare outcome,Health/physical/production,Moderate,Medium,14,17b,F,Y
267,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
267,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
267,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
267,Pigs,Boars,,,,,,,,,,,,,,,,
267,Pigs,Meat pigs,Good Health,Absence of disease,"Poor air quality (dust, ammonia, CO2)",Respiratory disorders,Discomfort,High,Moderate,Lung lesions ,Welfare outcome,Health/physical/production,Moderate,Medium,15,17b,F,Y
268,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
268,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
268,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
268,Pigs,Boars,,,,,,,,,,,,,,,,
268,Pigs,Meat pigs,Good Health,Absence of disease,Poor quality pen design (open sides between adjacent pens),Respiratory disorders,Discomfort,High,Moderate,Lung lesions ,Welfare outcome,Health/physical/production,Moderate,Medium,14,17b,F,Y
269,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
269,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
269,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
269,Pigs,Boars,,,,,,,,,,,,,,,,
269,Pigs,Meat pigs,Good Housing,Comfort around resting,Poor quality pen design (inadequate separation of dunging and lying area),Resting problems,Discomfort,High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,,R,N (research only)
270,Pigs,Pregnant sows - Groups,Good Housing,Comfort around resting,Poor quality pen design (inadequate separation of dunging and lying area),Resting problems,Discomfort,High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,,R,N (research only)
270,Pigs,Lactating sows - Pens,Good Housing,Comfort around resting,Poor quality pen design (inadequate separation of dunging and lying area),Resting problems,Discomfort,High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,,R,N (research only)
270,Pigs,Unweaned piglets,Good Housing,Comfort around resting,Poor quality pen design (inadequate separation of dunging and lying area),Resting problems,Discomfort,High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,,R,N (research only)
270,Pigs,Boars,Good Housing,Comfort around resting,Poor quality pen design (inadequate separation of dunging and lying area),Resting problems,Discomfort,High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,,R,N (research only)
270,Pigs,Meat pigs,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
271,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
271,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
271,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
271,Pigs,Boars,,,,,,,,,,,,,,,,
271,Pigs,Meat pigs,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
272,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
272,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
272,Pigs,Unweaned piglets,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
272,Pigs,Boars,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
272,Pigs,Meat pigs,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
273,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
273,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
273,Pigs,Unweaned piglets,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
273,Pigs,Boars,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
273,Pigs,Meat pigs,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,17b,R,N (research only)
274,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
274,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,17b,R,N (research only)
274,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
274,Pigs,Boars,,,,,,,,,,,,,,,,
274,Pigs,Meat pigs,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
275,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
275,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
275,Pigs,Unweaned piglets,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
275,Pigs,Boars,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
275,Pigs,Meat pigs,,,,,,,,,,,,,,,,
276,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
276,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Frustration,High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
276,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
276,Pigs,Boars,,,,,,,,,,,,,,,,
276,Pigs,Meat pigs,,,,,,,,,,,,,,,,
277,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
277,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Di(stress),High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
277,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
277,Pigs,Boars,,,,,,,,,,,,,,,,
277,Pigs,Meat pigs,,,,,,,,,,,,,,,,
278,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance in loose housed sows (inability to resolve social conflicts),Restriction of movement,Di(stress),High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
278,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
278,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
278,Pigs,Boars,,,,,,,,,,,,,,,,
278,Pigs,Meat pigs,Appropiate behaviour,Positive emotional state,Large group size,Restriction of movement,Di(stress),High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,17b,R,N (research only)
279,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Large group size,Restriction of movement,Di(stress),High,Easy,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,15,17b,R,N (research only)
279,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
279,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
279,Pigs,Boars,,,,,,,,,,,,,,,,
279,Pigs,Meat pigs,,,,,,,,,,,,,,,,
280,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
280,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Post-partum restraint,Restriction of movement,Frustration,High,Moderate,Lying behaviour,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
280,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
280,Pigs,Boars,,,,,,,,,,,,,,,,
280,Pigs,Meat pigs,Good Housing,Thermal comfort,High environmental temperature,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
281,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,High environmental temperature,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
281,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
281,Pigs,Unweaned piglets,Good Housing,Thermal comfort,High environmental temperature,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
281,Pigs,Boars,,,,,,,,,,,,,,,,
281,Pigs,Meat pigs,Good Housing,Thermal comfort,High or low humidity,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
282,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,High or low humidity,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
282,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
282,Pigs,Unweaned piglets,Good Housing,Thermal comfort,High or low humidity,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
282,Pigs,Boars,,,,,,,,,,,,,,,,
282,Pigs,Meat pigs,Good Housing,Thermal comfort,Housing facilities without climate control,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
