ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
80,Sheep,Lambs from outside year round,Appropiate behaviour,Positive emotional state,Temporary separation of lamb from ewe,Separation stress,Di(stress),High,Moderate,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,25,,R,N (research only)
80,Sheep,Adults - Outside/winter housed,Appropiate behaviour,Positive emotional state,Temporary separation of lamb from ewe,Separation stress,Di(stress),High,Moderate,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,25,,R,N (research only)
80,Sheep,Lambs from winter housed,Appropiate behaviour,Positive emotional state,Temporary separation of lamb from ewe,Separation stress,Di(stress),High,Moderate,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,25,,R,N (research only)
81,Sheep,Adults - Outside year-round,Good Housing,Thermal comfort,Lack of shade ,Heat stress,Di(stress),Low,Moderate,Shade-seeking behaviour,Welfare outcome,Behavioural,Moderate,Low,24,,F,Y
81,Sheep,Lambs from outside year round,Good Housing,Thermal comfort,Lack of shade ,Heat stress,Di(stress),Low,Moderate,Shade-seeking behaviour,Welfare outcome,Behavioural,Moderate,Low,24,,F,Y
81,Sheep,Adults - Outside/winter housed,Good Housing,Thermal comfort,Lack of shade ,Heat stress,Di(stress),Low,Moderate,Shade-seeking behaviour,Welfare outcome,Behavioural,Moderate,Low,24,,F,Y
81,Sheep,Lambs from winter housed,Good Housing,Thermal comfort,Lack of shade ,Heat stress,Di(stress),Low,Moderate,Shade-seeking behaviour,Welfare outcome,Behavioural,Moderate,Low,24,,F,Y
82,Sheep,Adults - Outside year-round,Good Housing,Thermal comfort,Lack of shelter in bad weather ,Cold stress,Di(stress),Low,Moderate,Shelter-seeking behaviour,Welfare outcome,Behavioural,Moderate,Low,24,,F,Y
82,Sheep,Lambs from outside year round,Good Housing,Thermal comfort,Lack of shelter in bad weather ,Cold stress,Di(stress),Low,Moderate,Shelter-seeking behaviour,Welfare outcome,Behavioural,Moderate,Low,24,,F,Y
82,Sheep,Adults - Outside/winter housed,Good Housing,Thermal comfort,Lack of shelter in bad weather ,Cold stress,Di(stress),Low,Moderate,Shelter-seeking behaviour,Welfare outcome,Behavioural,Moderate,Low,24,,F,Y
82,Sheep,Lambs from winter housed,Good Housing,Thermal comfort,Lack of shelter in bad weather ,Cold stress,Di(stress),Low,Moderate,Shelter-seeking behaviour,Welfare outcome,Behavioural,Moderate,Low,24,,F,Y
83,Sheep,Adults - Outside year-round,,,,,,,,,,,,,,,,
83,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
83,Sheep,Adults - Outside/winter housed,Good Housing,Thermal comfort,Inadequate bedding (in bedded systems),Cold stress,Di(stress),Low,Easy,Shivering,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
83,Sheep,Lambs from winter housed,Good Housing,Thermal comfort,Inadequate bedding (in bedded systems),Cold stress,Di(stress),Low,Easy,Shivering,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
84,Sheep,Adults - Outside year-round,Good Housing,Thermal comfort,Lack of shelter in bad weather ,Cold stress,Di(stress),Low,Moderate,Shivering,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
84,Sheep,Lambs from outside year round,Good Housing,Thermal comfort,Lack of shelter in bad weather ,Cold stress,Di(stress),Low,Moderate,Shivering,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
84,Sheep,Adults - Outside/winter housed,Good Housing,Thermal comfort,Lack of shelter in bad weather ,Cold stress,Di(stress),Low,Moderate,Shivering,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
84,Sheep,Lambs from winter housed,Good Housing,Thermal comfort,Lack of shelter in bad weather ,Cold stress,Di(stress),Low,Moderate,Shivering,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
85,Sheep,Adults - Outside year-round,,,,,,,,,,,,,,,,
85,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
85,Sheep,Adults - Outside/winter housed,Good Housing,Thermal comfort,Poor or damaged insulation,Cold stress,Di(stress),Low,Moderate,Shivering,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
85,Sheep,Lambs from winter housed,Good Housing,Thermal comfort,Poor or damaged insulation,Cold stress,Di(stress),Low,Moderate,Shivering,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
86,Sheep,Adults - Outside year-round,Good Housing,Thermal comfort,Shearing at inappropriate time,Cold stress,Di(stress),Low,Easy,Shivering,Welfare outcome,Behavioural,Moderate,Low,24,,"F, R",Y
86,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
86,Sheep,Adults - Outside/winter housed,Good Housing,Thermal comfort,Shearing at inappropriate time,Cold stress,Di(stress),Low,Easy,Shivering,Welfare outcome,Behavioural,Moderate,Low,24,,"F, R",Y
86,Sheep,Lambs from winter housed,,,,,,,,,,,,,,,,
87,Sheep,Adults - Outside year-round,Good Health,Absence of disease,External parasites,Skin disorders (other than soft tissue lesions and integument damage),Discomfort,High,Easy,"Skin condition, itchiness",Welfare outcome,Health/physical/production,Easy,Low,24,,F,Y
87,Sheep,Lambs from outside year round,Good Health,Absence of disease,External parasites,Skin disorders (other than soft tissue lesions and integument damage),Discomfort,High,Easy,"Skin condition, itchiness",Welfare outcome,Health/physical/production,Easy,Low,24,,F,Y
87,Sheep,Adults - Outside/winter housed,Good Health,Absence of disease,External parasites,Skin disorders (other than soft tissue lesions and integument damage),Discomfort,High,Easy,"Skin condition, itchiness",Welfare outcome,Health/physical/production,Easy,Low,24,,F,Y
87,Sheep,Lambs from winter housed,Good Health,Absence of disease,External parasites,Skin disorders (other than soft tissue lesions and integument damage),Discomfort,High,Easy,"Skin condition, itchiness",Welfare outcome,Health/physical/production,Easy,Low,24,,F,Y
88,Sheep,Adults - Outside year-round,Good Health,Absence of disease,Poor shearing hygiene,Skin disorders (other than soft tissue lesions and integument damage),Discomfort,High,Easy,Skin disorders,Welfare outcome,Health/physical/production,Easy,Low,24,,F,Y
88,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
88,Sheep,Adults - Outside/winter housed,Good Health,Absence of disease,Poor shearing hygiene,Skin disorders (other than soft tissue lesions and integument damage),Discomfort,High,Easy,Skin disorders,Welfare outcome,Health/physical/production,Easy,Low,24,,F,Y
88,Sheep,Lambs from winter housed,,,,,,,,,,,,,,,,
89,Sheep,Adults - Outside year-round,Good Health,Absence of pain induced by management procedures,Unskilled or rough shearing,Soft tissue lesions and integument damage,Pain,High,Easy,Skin lesions,Welfare outcome,Health/physical/production ,Easy,Low,24,,F,Y
89,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
89,Sheep,Adults - Outside/winter housed,Good Health,Absence of pain induced by management procedures,Unskilled or rough shearing,Soft tissue lesions and integument damage,Pain,High,Easy,Skin lesions,Welfare outcome,Health/physical/production ,Easy,Low,24,,F,Y
89,Sheep,Lambs from winter housed,,,,,,,,,,,,,,,,
90,Sheep,Adults - Outside year-round,Good Health,Absence of injuries,Inability to escape from predators,Soft tissue lesions and integument damage,Pain,High,Moderate,Soft tissue injuries,Welfare outcome,Health/physical/production ,Easy,Low,24,,F,Y
90,Sheep,Lambs from outside year round,Good Health,Absence of injuries,Inability to escape from predators,Soft tissue lesions and integument damage,Pain,High,Moderate,Soft tissue injuries,Welfare outcome,Health/physical/production ,Easy,Low,24,,F,Y
90,Sheep,Adults - Outside/winter housed,Good Health,Absence of injuries,Inability to escape from predators,Soft tissue lesions and integument damage,Pain,High,Moderate,Soft tissue injuries,Welfare outcome,Health/physical/production ,Easy,Low,24,,F,Y
90,Sheep,Lambs from winter housed,Good Health,Absence of injuries,Inability to escape from predators,Soft tissue lesions and integument damage,Pain,High,Moderate,Soft tissue injuries,Welfare outcome,Health/physical/production ,Easy,Low,24,,F,Y
91,Sheep,Adults - Outside year-round,Good Feeding,Absence of prolonged hunger,Low nutritional value of grazing,Prolonged hunger,Discomfort,High,Moderate,Sward analysis,Management input,,Moderate,Medium,24,,F,Y
91,Sheep,Lambs from outside year round,Good Feeding,Absence of prolonged hunger,Low nutritional value of grazing,Prolonged hunger,Discomfort,High,Moderate,Sward analysis,Management input,,Moderate,Medium,24,,F,Y
91,Sheep,Adults - Outside/winter housed,Good Feeding,Absence of prolonged hunger,Low nutritional value of grazing,Prolonged hunger,Discomfort,High,Moderate,Sward analysis,Management input,,Moderate,Medium,24,,F,Y
91,Sheep,Lambs from winter housed,Good Feeding,Absence of prolonged hunger,Low nutritional value of grazing,Prolonged hunger,Discomfort,High,Moderate,Sward analysis,Management input,,Moderate,Medium,24,,F,Y
92,Sheep,Adults - Outside year-round,,,,,,,,,,,,,,,,
92,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
92,Sheep,Adults - Outside/winter housed,Appropiate behaviour,Expression of other behaviours,Lack of space indoors,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,,,R,N (research only)
92,Sheep,Lambs from winter housed,Appropiate behaviour,Expression of other behaviours,Lack of space indoors,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,,,R,N (research only)
93,Sheep,Adults - Outside year-round,,,,,,,,,,,,,,,,
93,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
93,Sheep,Adults - Outside/winter housed,Appropiate behaviour,Expression of other behaviours,Poor housing design,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,,,R,N (research only)
93,Sheep,Lambs from winter housed,Appropiate behaviour,Expression of other behaviours,Poor housing design,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,,,R,N (research only)
94,Sheep,Adults - Outside year-round,Good Housing,Comfort around resting,Lack of a comfortable lying area,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
94,Sheep,Lambs from outside year round,Good Housing,Comfort around resting,Lack of a comfortable lying area,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
94,Sheep,Adults - Outside/winter housed,Good Housing,Comfort around resting,Lack of a comfortable lying area,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
94,Sheep,Lambs from winter housed,Good Housing,Comfort around resting,Lack of a comfortable lying area,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
95,Sheep,Adults - Outside year-round,Good Housing,Comfort around resting,Lack of shade ,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
95,Sheep,Lambs from outside year round,Good Housing,Comfort around resting,Lack of shade ,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
95,Sheep,Adults - Outside/winter housed,Good Housing,Comfort around resting,Lack of shade ,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
95,Sheep,Lambs from winter housed,Good Housing,Comfort around resting,Lack of shade ,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
96,Sheep,Adults - Outside year-round,Good Housing,Comfort around resting,Lack of shelter in bad weather ,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
96,Sheep,Lambs from outside year round,Good Housing,Comfort around resting,Lack of shelter in bad weather ,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
96,Sheep,Adults - Outside/winter housed,Good Housing,Comfort around resting,Lack of shelter in bad weather ,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
96,Sheep,Lambs from winter housed,Good Housing,Comfort around resting,Lack of shelter in bad weather ,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,24,,R,N (research only)
97,Sheep,Adults - Outside year-round,,,,,,,,,,,,,,,,
97,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
97,Sheep,Adults - Outside/winter housed,Good Housing,Comfort around resting,Lack of space indoors,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,,,R,N (research only)
97,Sheep,Lambs from winter housed,Good Housing,Comfort around resting,Lack of space indoors,Resting problems,Fatigue,High,Moderate,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,,,R,N (research only)
98,Sheep,Adults - Outside year-round,,,,,,,,,,,,,,,,
98,Sheep,Lambs from outside year round,,,,,,,,,,,,,,,,
98,Sheep,Adults - Outside/winter housed,Good Housing,Comfort around resting,Poor housing design,Resting problems,Fatigue,High,Difficult,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,,,R,N (research only)
98,Sheep,Lambs from winter housed,Good Housing,Comfort around resting,Poor housing design,Resting problems,Fatigue,High,Difficult,Time budgets (restlessness),Welfare outcome,Behavioural,Moderate,Medium,,,R,N (research only)
